open_time,open,high,low,close,volume
2025-07-28 10:00:00,101913.72,102028.66,101673.56,101861.97,51.97703
2025-07-28 11:00:00,101861.97,102034.78,101740.61,102001.76,46.62782
2025-07-28 12:00:00,102005.08,102192.14,101897.61,101948.9,67.88201
2025-07-28 13:00:00,101948.9,102288.25,101717.12,101802.91,57.88409
2025-07-28 14:00:00,101801.7,101988.68,101325.05,101374.22,63.56499
2025-07-28 15:00:00,101377.21,101983.24,101373.6,101838.17,56.21048
2025-07-28 16:00:00,101838.17,102046.04,101718.91,101754.82,53.3337
2025-07-28 17:00:00,101754.82,101826.37,101464.37,101507.39,60.39511
2025-07-28 18:00:00,101512.46,101884.19,101297.42,101592.57,59.44829
2025-07-28 19:00:00,101592.57,101971.12,101387.61,101777.75,59.39285
2025-07-28 20:00:00,101779.87,101829.28,101351.98,101814.24,58.01757
2025-07-28 21:00:00,101814.24,102059.64,101724.01,101784.95,40.93457
2025-07-28 22:00:00,101784.96,101982.63,101582.21,101656.53,58.56982
2025-07-28 23:00:00,101640.55,102182.72,101610.32,101753.86,50.09958
2025-07-29 00:00:00,101768.0,102131.56,101385.0,101805.51,60.99138
2025-07-29 01:00:00,101805.09,101999.99,101634.44,101634.44,36.86607
2025-07-29 02:00:00,101606.06,101801.36,101392.46,101801.36,68.47794
2025-07-29 03:00:00,101810.1,102495.04,101810.1,102471.33,48.65075
2025-07-29 04:00:00,102467.87,102527.01,102206.18,102272.98,38.23042
2025-07-29 05:00:00,102272.98,102572.49,102267.69,102569.92,29.46262
2025-07-29 06:00:00,102572.5,102919.97,102516.67,102852.77,38.12839
2025-07-29 07:00:00,102860.85,103252.22,102824.63,102839.76,45.3009
2025-07-29 08:00:00,102847.9,102923.5,102643.66,102703.98,37.70231
2025-07-29 09:00:00,102695.54,102781.7,102531.0,102564.6,33.31702
2025-07-29 10:00:00,102565.36,102598.29,102187.8,102198.99,50.70907
2025-07-29 11:00:00,102197.14,102716.7,102097.38,102716.7,51.42932
2025-07-29 12:00:00,102719.0,103205.29,102629.8,103080.52,50.44739
2025-07-29 13:00:00,103076.9,103180.49,102710.74,102730.2,58.12069
2025-07-29 14:00:00,102725.56,102725.57,102129.95,102228.77,67.24592
2025-07-29 15:00:00,102221.8,102263.5,101655.55,101821.12,61.93352
2025-07-29 16:00:00,101818.63,101984.71,101373.08,101984.71,69.92667
2025-07-29 17:00:00,101984.72,102203.6,101614.95,102052.92,48.92727
2025-07-29 18:00:00,102047.63,102097.48,101788.36,101799.3,50.35949
2025-07-29 19:00:00,101801.76,102117.28,101592.43,101768.99,59.02858
2025-07-29 20:00:00,101768.99,102031.56,101388.86,101657.08,65.05018
2025-07-29 21:00:00,101664.04,101869.11,101487.4,101865.73,43.93426
2025-07-29 22:00:00,101860.04,102010.84,101673.0,102010.84,34.83581
2025-07-29 23:00:00,102010.57,102140.01,101962.24,102108.87,27.33073
2025-07-30 00:00:00,102109.13,102109.13,101644.58,101790.79,51.61211
2025-07-30 01:00:00,101795.06,102016.97,101540.62,101901.81,43.86679
2025-07-30 02:00:00,101908.44,102149.94,101860.64,102061.87,37.65433
2025-07-30 03:00:00,102065.94,102375.0,101929.14,102197.29,35.48137
2025-07-30 04:00:00,102196.45,102349.76,102080.59,102137.33,35.06562
2025-07-30 05:00:00,102137.33,102204.33,101881.84,102160.85,49.05955
2025-07-30 06:00:00,102154.02,102388.77,102154.02,102311.18,28.80243
2025-07-30 07:00:00,102327.35,102376.26,102200.87,102200.87,35.32304
2025-07-30 08:00:00,102200.87,102491.55,102085.08,102416.06,41.39405
2025-07-30 09:00:00,102407.85,102436.15,102128.55,102271.27,47.09221
2025-07-30 10:00:00,102268.35,102328.67,102268.35,102328.67,1.24493
2025-07-30 11:00:00,102328.67,102334.57,102266.44,102266.44,0.14875
2025-07-30 12:00:00,102334.57,102610.51,102263.0,102608.4,0.48209
2025-07-30 13:00:00,102257.4,102628.94,101892.25,101892.25,0.32198
2025-07-30 14:00:00,101892.25,103380.58,101892.25,103082.11,0.06377
2025-07-30 15:00:00,103059.93,103116.75,101946.04,102661.58,0.05629
2025-07-30 16:00:00,101892.25,102661.58,101892.25,102549.3,0.05452
2025-07-30 17:00:00,102584.72,102704.2,101892.25,102549.7,0.08027
2025-07-30 18:00:00,102551.51,103380.58,101913.35,103380.58,0.04796
2025-07-30 19:00:00,101913.33,103481.6,94612.01,102172.48,0.06846
2025-07-30 20:00:00,101307.12,102709.58,101307.12,102382.48,0.10095
2025-07-30 21:00:00,102485.84,104086.44,100976.92,102829.16,0.05811
2025-07-30 22:00:00,102822.55,104839.01,100915.38,103439.74,0.06207
2025-07-30 23:00:00,103429.77,107280.01,101625.28,103717.11,0.19932
2025-07-31 00:00:00,103717.11,107650.0,101883.6,102761.48,0.05894
2025-07-31 01:00:00,102676.46,200000.0,99093.07,103150.21,0.16835
2025-07-31 02:00:00,103156.12,110719.68,95607.62,101166.79,3.87843
2025-07-31 03:00:00,101063.59,113769.15,96309.94,103581.15,1.08432
2025-07-31 04:00:00,103581.15,103641.54,103018.65,103018.65,0.05082
2025-07-31 05:00:00,102968.64,106541.37,97810.52,106541.37,0.75464
2025-07-31 06:00:00,106718.99,108755.01,99072.8,103500.16,0.93428
2025-07-31 07:00:00,103505.83,104137.99,103284.6,103588.62,0.05053
2025-07-31 08:00:00,103585.09,103710.25,103505.82,103523.23,0.06065
2025-07-31 09:00:00,103523.23,200000.0,103461.92,103644.89,0.08543
2025-07-31 10:00:00,105567.38,106466.26,103554.16,103565.15,0.20509
2025-07-31 11:00:00,105107.25,106800.0,102967.98,103321.83,0.17099
2025-07-31 12:00:00,103343.55,103756.21,103293.95,103733.91,0.73348
2025-07-31 13:00:00,103707.35,103901.8,103244.44,103846.08,0.72819
2025-07-31 14:00:00,103846.45,103909.55,103078.2,103084.44,0.38044
2025-07-31 15:00:00,103132.67,105105.66,102478.05,103467.17,0.83609
2025-07-31 16:00:00,103489.27,108161.32,103467.03,103678.13,0.4013
2025-07-31 17:00:00,103743.04,103743.04,103079.82,103117.65,0.6857
2025-07-31 18:00:00,103100.63,103752.65,102795.52,102936.51,0.1428
2025-07-31 19:00:00,102965.43,103017.35,102201.83,102312.27,0.18288
2025-07-31 20:00:00,102295.6,109005.89,99439.01,102094.35,0.51846
2025-07-31 21:00:00,102094.35,102394.21,101878.01,102081.67,0.09407
2025-07-31 22:00:00,102102.99,102102.99,101640.93,101666.54,0.46248
2025-07-31 23:00:00,101645.59,104355.09,101201.5,101410.14,0.82908
2025-08-01 00:00:00,101383.77,101483.1,98454.01,100305.16,0.59752
2025-08-01 01:00:00,100245.17,101266.28,100242.99,101166.65,0.71684
2025-08-01 02:00:00,101144.06,101712.64,93676.01,101676.21,0.47893
2025-08-01 03:00:00,101691.81,101691.81,101274.8,101319.99,0.07955
2025-08-01 04:00:00,101309.96,101390.33,100970.08,101386.46,0.88353
2025-08-01 05:00:00,101364.26,101535.73,100991.5,101113.36,0.70178
2025-08-01 06:00:00,101113.36,101194.38,100650.83,100736.81,0.1503
2025-08-01 07:00:00,100767.03,100857.58,100370.96,100686.0,0.04127
2025-08-01 08:00:00,100675.69,100686.0,99994.02,100481.81,0.67766
2025-08-01 09:00:00,100488.0,101187.0,100432.7,100857.0,0.472
2025-08-01 10:00:00,100836.0,101004.5,100477.41,100516.7,4.59803
2025-08-01 11:00:00,100536.0,101062.03,100415.4,100985.99,2.48764
2025-08-01 12:00:00,101078.29,101299.99,100284.0,100399.96,10.39933
2025-08-01 13:00:00,100350.0,100487.22,98908.36,98972.79,5.19543
2025-08-01 14:00:00,98969.78,100169.69,98697.86,100069.03,4.2318
2025-08-01 15:00:00,100055.92,100086.0,99349.01,99791.26,1.37024
2025-08-01 16:00:00,99966.89,100193.99,99548.38,99607.02,3.28434
2025-08-01 17:00:00,99724.76,99816.79,99252.0,99252.0,4.77666
2025-08-01 18:00:00,99306.01,99318.94,98631.87,98831.99,5.64707
2025-08-01 19:00:00,98762.49,98790.01,97843.49,97950.01,11.06794
2025-08-01 20:00:00,97964.84,98340.0,97750.33,98340.0,7.63832
2025-08-01 21:00:00,98387.0,98500.56,98213.44,98358.01,6.1364
2025-08-01 22:00:00,98352.01,98444.76,97416.53,97807.02,5.5266
2025-08-01 23:00:00,97681.51,98066.32,97599.05,97950.02,4.7401
2025-08-02 00:00:00,97830.01,98321.35,97826.68,98321.35,2.59148
2025-08-02 01:00:00,98304.07,98308.18,98081.98,98081.98,0.98905
2025-08-02 02:00:00,98179.18,98267.99,98096.56,98184.37,3.48801
2025-08-02 03:00:00,98222.7,98375.99,98222.7,98366.96,3.05658
2025-08-02 04:00:00,98391.01,98528.63,98339.64,98506.02,2.21949
2025-08-02 05:00:00,98515.88,98546.96,98388.02,98506.22,3.14972
2025-08-02 06:00:00,98500.02,98504.95,98092.8,98288.05,11.27899
2025-08-02 07:00:00,98312.24,98562.0,98177.5,98562.0,5.61837
2025-08-02 08:00:00,98525.74,98574.0,98316.01,98337.95,6.50597
2025-08-02 09:00:00,98330.18,98435.81,98181.75,98266.93,5.0159
2025-08-02 10:00:00,98263.73,98279.53,98047.59,98220.0,7.96715
2025-08-02 11:00:00,98211.96,98441.97,98148.96,98344.51,4.38891
2025-08-02 12:00:00,98354.84,98370.44,98184.01,98220.01,7.80246
2025-08-02 13:00:00,98172.09,98175.96,97929.54,98096.25,7.24664
2025-08-02 14:00:00,98096.25,98142.11,97682.63,97841.01,12.42675
2025-08-02 15:00:00,97839.13,98050.02,97550.43,97565.28,14.54519
2025-08-02 16:00:00,97566.48,97811.29,97067.01,97805.06,13.14717
2025-08-02 17:00:00,97873.35,98019.6,97353.07,97425.72,9.26423
2025-08-02 18:00:00,97498.55,97561.07,96929.58,97023.23,14.7321
2025-08-02 19:00:00,97079.52,97535.94,96802.44,97095.84,6.82071
2025-08-02 20:00:00,96929.09,97379.33,96900.25,97379.33,4.14299
2025-08-02 21:00:00,97511.49,97615.33,97233.23,97487.04,1.65916
2025-08-02 22:00:00,97570.16,97610.09,97257.22,97535.94,1.83612
2025-08-02 23:00:00,97408.81,97418.06,97002.93,97210.62,1.55395
2025-08-03 00:00:00,97216.46,97570.16,96724.49,97513.06,2.18585
2025-08-03 01:00:00,97535.95,97804.88,97457.7,97707.08,3.30544
2025-08-03 02:00:00,97711.99,97977.84,97711.99,97977.84,2.13148
2025-08-03 03:00:00,98041.21,98205.87,97985.83,98205.87,1.51978
2025-08-03 04:00:00,98043.66,98074.24,97917.01,97999.29,3.74032
2025-08-03 05:00:00,98010.28,98175.45,97980.88,98151.23,3.14643
2025-08-03 06:00:00,98137.42,98151.02,98067.1,98097.52,2.57228
2025-08-03 07:00:00,98240.18,98306.4,98210.17,98306.4,2.39685
2025-08-03 08:00:00,98318.28,98408.0,98228.41,98332.88,4.19962
2025-08-03 09:00:00,98357.45,98361.47,98275.67,98314.27,9.48253
2025-08-03 10:00:00,98318.34,98569.82,98318.34,98569.82,6.8502
2025-08-03 11:00:00,98565.87,98865.63,98565.87,98718.35,2.79263
2025-08-03 12:00:00,98567.35,98739.29,98485.89,98709.55,4.20898
2025-08-03 13:00:00,98650.01,98753.57,98542.5,98599.86,4.70806
2025-08-03 14:00:00,98655.75,98729.1,98326.82,98504.15,4.70678
2025-08-03 15:00:00,98465.25,98622.9,98397.65,98622.9,4.5739
2025-08-03 16:00:00,98602.08,98654.93,98479.72,98650.85,3.3298
2025-08-03 17:00:00,98684.18,98837.72,98675.31,98773.09,6.48863
2025-08-03 18:00:00,98810.27,99067.27,98802.43,98974.14,4.92925
2025-08-03 19:00:00,99001.83,99269.99,98887.23,98888.55,3.84616
2025-08-03 20:00:00,98860.59,98937.39,98758.34,98910.08,1.60114
2025-08-03 21:00:00,98904.47,98904.47,98768.66,98826.91,2.62593
2025-08-03 22:00:00,98864.33,98880.69,98543.29,98827.73,4.23291
2025-08-03 23:00:00,98799.1,98890.73,98639.42,98664.91,7.78083
2025-08-04 00:00:00,98657.09,99462.6,98642.62,99462.6,7.67512
2025-08-04 01:00:00,99428.37,99532.51,99193.66,99197.15,6.44548
2025-08-04 02:00:00,99227.86,99271.88,98986.74,99172.05,7.60551
2025-08-04 03:00:00,99221.49,99221.49,98958.94,98997.74,6.54389
2025-08-04 04:00:00,99015.21,99032.28,98802.73,98810.04,8.44606
2025-08-04 05:00:00,98842.46,98914.91,98728.16,98900.25,3.34163
2025-08-04 06:00:00,98903.72,98946.22,98665.61,98946.22,6.88803
2025-08-04 07:00:00,98967.83,99414.91,98947.25,99305.61,18.07094
2025-08-04 08:00:00,99220.87,99335.44,99007.79,99127.25,3.60577
2025-08-04 09:00:00,99208.06,99231.61,98954.04,98954.04,6.7622
2025-08-04 10:00:00,98925.75,99086.06,98758.18,98772.55,5.55046
2025-08-04 11:00:00,98748.58,99009.56,98723.25,99009.56,4.06578
2025-08-04 12:00:00,99084.16,99084.9,98714.44,98907.33,10.99871
2025-08-04 13:00:00,98918.32,99349.99,98591.32,99348.68,7.11316
2025-08-04 14:00:00,99362.39,99742.0,99266.99,99266.99,7.79732
2025-08-04 15:00:00,99266.73,99449.69,99090.26,99330.15,5.57753
2025-08-04 16:00:00,99333.98,99769.41,99330.63,99723.74,5.75582
2025-08-04 17:00:00,99707.4,100038.51,99562.56,99575.82,4.10027
2025-08-04 18:00:00,99599.82,99655.16,99442.21,99462.0,3.30337
2025-08-04 19:00:00,99399.52,99484.03,99234.18,99240.93,3.72629
2025-08-04 20:00:00,99142.41,99437.51,99072.27,99297.46,6.12561
2025-08-04 21:00:00,99302.49,99666.94,99278.19,99525.23,3.5209
2025-08-04 22:00:00,99540.56,99629.91,99447.89,99623.01,4.92936
2025-08-04 23:00:00,99672.44,99672.44,99382.0,99382.0,4.08061
2025-08-05 00:00:00,99362.74,99445.2,99230.3,99299.83,3.42122
2025-08-05 01:00:00,99324.59,99487.19,99193.03,99221.89,4.32775
2025-08-05 02:00:00,99225.48,99349.07,99176.47,99254.54,2.30617
2025-08-05 03:00:00,99120.52,99120.52,98873.66,98901.67,2.64892
2025-08-05 04:00:00,98898.73,99019.36,98833.24,98960.04,4.61668
2025-08-05 05:00:00,98920.65,99090.04,98920.65,99084.76,2.75245
2025-08-05 06:00:00,99124.9,99149.77,98837.75,98895.57,4.58891
2025-08-05 07:00:00,98889.05,98996.28,98549.11,98786.05,6.07926
2025-08-05 08:00:00,98729.53,99211.35,98711.76,99097.6,3.92419
2025-08-05 09:00:00,99091.28,99494.25,99091.28,99378.05,3.39117
2025-08-05 10:00:00,99407.4,99744.4,99322.87,99518.5,4.2116
2025-08-05 11:00:00,99535.75,99732.19,99444.46,99531.6,4.53393
2025-08-05 12:00:00,99529.41,99561.37,90921.01,98785.39,6.07543
2025-08-05 13:00:00,98768.17,99239.67,98766.62,99211.79,2.51897
2025-08-05 14:00:00,99038.29,99056.54,97534.09,97732.11,12.85369
2025-08-05 15:00:00,97780.91,97867.64,97400.01,97557.05,10.5641
2025-08-05 16:00:00,97557.05,97798.11,97447.64,97709.45,3.25162
2025-08-05 17:00:00,97744.77,98188.43,97700.0,98188.43,8.01892
2025-08-05 18:00:00,98160.48,98211.23,97892.93,98188.44,6.75515
2025-08-05 19:00:00,98214.24,98345.25,98016.25,98264.06,4.13219
2025-08-05 20:00:00,98222.87,98515.61,98039.6,98199.92,4.76722
2025-08-05 21:00:00,98222.9,98360.63,98114.33,98150.2,2.02267
2025-08-05 22:00:00,98137.64,98471.62,97947.27,98443.5,3.74093
2025-08-05 23:00:00,98452.47,98733.42,98452.47,98590.62,13.20656
2025-08-06 00:00:00,98496.54,98532.06,98305.71,98389.33,2.5796
2025-08-06 01:00:00,98368.75,98476.08,98222.77,98457.4,6.95261
2025-08-06 02:00:00,98408.36,98408.36,98153.01,98228.62,4.79361
2025-08-06 03:00:00,98229.23,98229.23,98027.73,98102.53,1.37495
2025-08-06 04:00:00,98058.61,98081.04,97895.69,97954.95,3.01873
2025-08-06 05:00:00,98044.1,98851.15,98044.1,98606.21,0.89668
2025-08-06 06:00:00,98570.92,98589.74,98394.93,98579.67,2.22335
2025-08-06 07:00:00,98535.26,98740.12,98535.26,98616.91,0.15536
2025-08-06 08:00:00,98613.3,98659.11,98257.01,98452.47,0.32652
2025-08-06 09:00:00,98474.11,98691.3,98433.68,98504.54,0.81258
2025-08-06 10:00:00,98590.62,98590.62,98180.01,98285.57,0.59664
2025-08-06 11:00:00,98356.94,98516.09,98356.94,98449.19,0.66633
2025-08-06 12:00:00,98478.23,98516.84,98018.69,98018.69,0.45307
2025-08-06 13:00:00,98031.0,98375.59,97801.76,98324.7,1.02991
2025-08-06 14:00:00,98274.07,98843.0,97975.65,98843.0,1.14839
2025-08-06 15:00:00,99131.86,99230.75,98738.24,99217.94,0.84688
2025-08-06 16:00:00,99138.78,99174.9,98860.92,98983.8,0.73365
2025-08-06 17:00:00,99027.3,99060.85,98861.26,99060.85,0.1164
2025-08-06 18:00:00,99257.72,99291.96,98912.12,98945.79,0.04051
2025-08-06 19:00:00,99094.04,99094.04,98933.36,98942.01,0.8409
2025-08-06 20:00:00,98789.28,98789.28,98789.28,98789.28,0.0005
2025-08-06 21:00:00,98789.28,98789.28,98789.28,98789.28,0.0
2025-08-06 22:00:00,98710.24,98710.24,98710.24,98710.24,0.0005
2025-08-06 23:00:00,98678.49,98678.49,98661.89,98661.89,0.21016
2025-08-07 00:00:00,98649.2,98719.71,98616.66,98651.44,0.28039
2025-08-07 01:00:00,98791.17,98873.86,98356.8,98356.8,0.4316
2025-08-07 02:00:00,98439.28,98529.31,98301.64,98307.0,0.15799
2025-08-07 03:00:00,98224.84,98279.93,98224.84,98258.69,0.08035
2025-08-07 04:00:00,98246.85,98246.85,98080.19,98080.19,0.04141
2025-08-07 05:00:00,98006.39,98202.15,98006.39,98175.12,0.13586
2025-08-07 06:00:00,98175.12,98332.92,98123.26,98272.85,0.51969
2025-08-07 07:00:00,98271.01,98391.18,98268.21,98278.94,0.37262
2025-08-07 08:00:00,98262.23,98623.34,98262.23,98468.91,0.17812
2025-08-07 09:00:00,98505.61,98576.06,98408.18,98554.87,0.16376
2025-08-07 10:00:00,98648.08,99828.95,98648.08,99753.49,2.95327
2025-08-07 11:00:00,99719.1,100308.7,99719.1,100116.27,4.47335
2025-08-07 12:00:00,100086.18,100150.36,99581.41,99877.19,4.99638
2025-08-07 13:00:00,99898.29,100224.41,99801.46,100160.1,1.71385
2025-08-07 14:00:00,100198.69,100384.44,99948.12,100260.85,4.27932
2025-08-07 15:00:00,100125.89,100347.49,100104.25,100340.16,5.86588
2025-08-07 16:00:00,100305.37,100305.37,99439.95,99852.8,0.31628
2025-08-07 17:00:00,99927.85,100089.39,99858.43,100019.58,0.49067
2025-08-07 18:00:00,100086.99,100321.99,99890.06,100321.99,9.87508
2025-08-07 19:00:00,100333.72,100907.85,100282.25,100809.55,6.05287
2025-08-07 20:00:00,100848.11,100848.11,100630.9,100630.9,0.02929
2025-08-07 21:00:00,100443.2,100477.94,100411.76,100455.89,0.96003
2025-08-07 22:00:00,100430.17,100738.82,100430.17,100738.82,1.42542
2025-08-07 23:00:00,100694.86,100713.08,100497.4,100497.4,0.53137
2025-08-08 00:00:00,100624.71,100826.88,100164.35,100586.15,1.65694
2025-08-08 01:00:00,100443.89,100478.98,100211.56,100269.41,1.17324
2025-08-08 02:00:00,100282.17,100316.45,100111.14,100121.71,5.56232
2025-08-08 03:00:00,100111.67,100333.71,100102.25,100161.22,1.05782
2025-08-08 04:00:00,100147.25,100247.25,100102.25,100194.79,0.76314
2025-08-08 05:00:00,100056.56,100200.98,100056.56,100109.06,0.73465
2025-08-08 06:00:00,100055.36,100244.04,99950.0,100212.78,0.29515
2025-08-08 07:00:00,100255.85,100354.52,100041.1,100217.99,1.18121
2025-08-08 08:00:00,100217.98,100294.35,99986.0,100161.55,0.56528
2025-08-08 09:00:00,100218.73,100229.68,100137.2,100228.94,0.35462
2025-08-08 10:00:00,100218.96,100255.56,100014.21,100156.16,6.93244
2025-08-08 11:00:00,100196.72,100436.83,100196.72,100436.83,9.07435
2025-08-08 12:00:00,100357.99,100357.99,100102.62,100131.57,0.46539
2025-08-08 13:00:00,100135.43,100351.03,100061.52,100237.62,0.50617
2025-08-08 14:00:00,100372.47,100551.43,99998.27,100054.76,1.45007
2025-08-08 15:00:00,99973.65,99973.65,99386.77,99587.94,0.69575
2025-08-08 16:00:00,99676.2,99791.12,99568.04,99713.95,2.25483
2025-08-08 17:00:00,99763.39,100071.54,99763.39,100071.54,0.2012
2025-08-08 18:00:00,100123.85,100244.96,100123.85,100244.96,0.002
2025-08-08 19:00:00,100244.96,100244.96,100244.96,100244.96,0.0
2025-08-08 20:00:00,100262.63,100331.99,100262.63,100331.99,0.0015
2025-08-08 21:00:00,100391.24,100391.24,100391.24,100391.24,0.00049
2025-08-08 22:00:00,100299.27,100299.27,100271.18,100291.68,0.1664
2025-08-08 23:00:00,100293.25,100318.63,100088.56,100142.21,0.00294
2025-08-09 00:00:00,100109.19,100161.89,100035.01,100035.01,0.20962
2025-08-09 01:00:00,100039.07,100087.99,99979.07,99999.0,4.80915
2025-08-09 02:00:00,99998.9,99998.9,99858.72,99858.72,3.17723
2025-08-09 03:00:00,99842.24,99897.18,99822.29,99839.52,2.96866
2025-08-09 04:00:00,99994.0,100054.76,99801.22,99858.93,10.70782
2025-08-09 05:00:00,99856.34,100209.18,99831.68,99979.01,7.55763
2025-08-09 06:00:00,99957.43,99993.08,99837.77,99945.77,2.7075
2025-08-09 07:00:00,99951.96,100129.18,99944.56,100029.67,1.86083
2025-08-09 08:00:00,100091.81,100400.0,100044.71,100393.58,0.35892
2025-08-09 09:00:00,100436.16,100704.22,100363.17,100704.22,1.3507
2025-08-09 10:00:00,100699.99,101013.01,100560.15,100561.38,6.53472
2025-08-09 11:00:00,100568.78,100588.8,100286.53,100297.96,0.84037
2025-08-09 12:00:00,100305.88,100362.15,100236.84,100296.14,0.27658
2025-08-09 13:00:00,100291.36,100311.65,100077.21,100145.47,3.47696
2025-08-09 14:00:00,100009.8,100065.68,99890.85,99890.85,0.44727
2025-08-09 15:00:00,99822.75,99822.75,99802.56,99802.56,0.00117
2025-08-09 16:00:00,99747.32,99747.32,99747.32,99747.32,0.32152
2025-08-09 17:00:00,99747.32,99747.32,99747.32,99747.32,0.0
2025-08-09 18:00:00,99747.32,99747.32,99747.32,99747.32,0.0
2025-08-09 19:00:00,99747.32,99747.32,99747.32,99747.32,0.0
2025-08-09 20:00:00,99900.9,99900.9,99900.9,99900.9,0.00049
2025-08-09 21:00:00,99828.62,99828.62,99828.62,99828.62,0.0005
2025-08-09 22:00:00,99748.07,99767.56,99601.84,99601.84,0.00645
2025-08-09 23:00:00,99600.07,99643.14,99554.52,99643.14,0.01196
2025-08-10 00:00:00,99632.67,99847.2,99632.67,99752.21,0.59787
2025-08-10 01:00:00,99796.88,99796.88,99615.41,99676.49,1.47681
2025-08-10 02:00:00,99672.4,100284.25,99670.83,100284.24,1.26118
2025-08-10 03:00:00,100279.47,101210.43,100237.27,101210.43,1.5538
2025-08-10 04:00:00,101210.29,101393.24,101144.93,101203.96,1.39053
2025-08-10 05:00:00,101169.05,101192.59,100652.18,100740.86,0.67143
2025-08-10 06:00:00,100746.66,100821.82,100400.02,100751.39,0.51933
2025-08-10 07:00:00,100866.2,100866.2,100243.41,100413.19,0.49824
2025-08-10 08:00:00,100509.23,100892.68,100313.4,100892.68,0.5053
2025-08-10 09:00:00,100895.61,101051.71,100821.07,100962.31,0.37786
2025-08-10 10:00:00,100911.43,100936.08,100727.54,100727.54,0.29303
2025-08-10 11:00:00,100672.93,101086.94,100580.66,101048.82,0.82076
2025-08-10 12:00:00,100968.47,101237.76,100968.47,101043.03,0.37845
2025-08-10 13:00:00,101043.03,101043.03,101043.03,101043.03,0.0
2025-08-10 14:00:00,101330.12,101339.57,101297.45,101339.57,0.00294
2025-08-10 15:00:00,101410.16,101530.02,101158.13,101379.72,0.61178
2025-08-10 16:00:00,101310.92,101310.92,101264.81,101265.01,1.30627
2025-08-10 17:00:00,101265.01,101265.01,101265.01,101265.01,0.0
2025-08-10 18:00:00,101265.01,101265.01,101265.01,101265.01,0.0
2025-08-10 19:00:00,101332.42,101362.94,101332.42,101348.22,0.14
2025-08-10 20:00:00,101391.57,101397.2,101391.57,101397.2,0.42725
2025-08-10 21:00:00,101397.2,101397.2,101397.2,101397.2,0.0
2025-08-10 22:00:00,101861.64,101981.35,101861.64,101981.35,0.64761
2025-08-10 23:00:00,102023.01,102202.69,101886.71,102184.17,3.32291
2025-08-11 00:00:00,102143.2,102473.36,102143.2,102380.24,4.10279
2025-08-11 01:00:00,102316.25,102752.37,102140.16,102678.27,6.66595
2025-08-11 02:00:00,102891.29,104254.17,102867.52,104254.17,4.58102
2025-08-11 03:00:00,104254.95,104444.43,104032.64,104319.04,1.22559
2025-08-11 04:00:00,104180.96,104544.61,104099.36,104477.94,5.57966
2025-08-11 05:00:00,104448.54,104645.26,104262.73,104408.19,0.63258
2025-08-11 06:00:00,104474.5,104643.26,104416.68,104643.26,0.20438
2025-08-11 07:00:00,104702.43,104702.43,104239.2,104239.2,1.7633
2025-08-11 08:00:00,104150.56,104335.76,103979.13,104335.76,2.31037
2025-08-11 09:00:00,104262.97,104279.18,103939.81,104122.77,0.70823
2025-08-11 10:00:00,104120.72,104128.29,103811.12,103901.65,0.88195
